anime_cast,anime_company,anime_name,anime_region,anime_status,anime_tag,anime_url,anime_view,anime_year 
安野希世乃|浪川大辅|花泽香菜|畠中祐|小山力也|小松未可子,MAPPA,潮与虎第二季,日本,完结,热血|冒险|奇幻,http://www.dilidili.wang/anime/chaoyuhudej/,更加酷炫的打斗场面与剧情走向,2016年4月
花江夏树|岛崎信长|茅野爱衣|内田真礼|前野智昭|日野聪|森久保祥太郎|山寺宏一|神谷浩史|市道真央|松风雅也|田村由加莉|梶裕贵|喜多村英梨|细谷佳正|小野大辅|岩田光央|野岛健儿,Graphinica|J.C.STAFF|A・C・G・T,超能力者齐木楠雄的灾难 第二季,日本,完结,搞笑|奇幻|美少女,http://www.dilidili.wang/anime/caonliqmnxzp2/,心灵感应、透视、瞬间移动、千里眼超能力真的好棒棒！,2018年1月
,,超能力者齐木楠雄的灾难 真人版,日本,完结,真人|冒险|奇幻|恋爱,http://www.dilidili.wang/anime/saukikusuojcb/,哦呼！,2017年10月
梅原裕一郎|上田丽奈|武内骏辅,SATELIGHT|Triple A,Caligula,日本,完结,冒险|奇幻,http://www.dilidili.wang/anime/caligula/,,2018年4月
金元寿子|津田美波|井泽诗织|久保由利香|前野智昭|藤井雪代|植田佳奈|竹达彩奈,,Citrus～柑橘味香气～,日本,完结,恋爱|美少女|百合,http://www.dilidili.wang/anime/citrus/,又要被妹纸抢走老婆了~~,2018年1月
阿部敦|赤崎千夏|铃木达央|杉田智和|藤原启治|沼仓爱美|竹达彩奈,,粗点心战争 第二季,日本,完结,搞笑|美少女,http://www.dilidili.wang/anime/dessert2/,粗点心的动画片，美食美食没事，重要的事情要说三遍,2018年1月
冬马由美|山寺宏一|上坂堇|子安武人,,苍天之拳REGENESIS,日本,完结,热血|冒险|动作,http://www.dilidili.wang/anime/regenesis/,《苍天之拳》是《北斗神拳》的前传~~,2018年4月
吉野裕行|甲斐田裕子|麦人|花泽香菜|山路和弘|神谷浩史|悠木碧|中井和哉|诹访部顺一,,春宵苦短，少女前进吧！,日本,已完结,奇幻|恋爱|剧场版,http://www.dilidili.wang/anime/cxkdsnqjb/,满足了对青春恋爱的一切幻想,
大桥彩香|内田真礼|高森奈津美|三森铃子|山村响|小仓唯|植田佳奈,动画工房,雏逻辑 来自幸运逻辑,日本,完结,搞笑|百合,http://www.dilidili.wang/anime/cljlzxylj/,幸运逻辑所谓的新作（第二季）大概就是这东西了，看来是新系列不是前作的续集,2017年7月
,SATELIGHT,进击的巨人BD特典：飞翔吧！训练兵团,日本,完结,热血,http://www.dilidili.wang/anime/fxxlbt/,,
大原沙耶香|加隈亚衣|绪方惠美|沼仓爱美|诹访彩花,,此花亭奇谭,日本,完结,治愈系|美少女,http://www.dilidili.wang/anime/konohanatei/,请接触柚她们的“招待”，来治愈疲惫的心吧。,2017年10月
冈本信彦|木村良平|南里侑香|细谷佳正|远藤绫|诹访部顺一,MAPPA,坂道上的阿波罗,日本,完结,青春|恋爱|励志,http://www.dilidili.wang/anime/noitamina-apollon/,那么多人的搞基番？！,
阿部敦|丹下樱|东地宏树|今村彩夏|麦人|鸟海浩辅|朴璐美|高乃丽|神谷浩史|石川由依|水岛大宙|下屋则子|野中蓝|羽多野涉|真田麻美|植田佳奈,SHAFT,Fate/EXTRA Last Encore,日本,完结,冒险|奇幻,http://www.dilidili.wang/anime/fateextra/,魔术师们的“月之圣杯战争”故事。,2018年1月
,,侧边车搭档,日本,连载,青春,http://www.dilidili.wang/anime/twocar/,侧斗摩托车比赛的全国冠军为目标前进,2017年10月
,TMS娱乐,凡尔赛玫瑰,日本,完结,,http://www.dilidili.wang/anime/fesdmg/,本番剧由会员落霞秋水推荐！,
黑泽朋世|福山润|菅生隆之|井上喜久子|林原惠美|水濑祈|泽城美雪,,FLCL Alternative&Progressive,日本,连载中,科幻|推理|恋爱,http://www.dilidili.wang/anime/FLCLProgressive/,凝练的演出、唐突诡异的画面转换、夹杂漫画风格的画面构成、及随处可见实验性质浓厚的演出,2018年7月
,,风云决,,完结,动作,http://www.dilidili.wang/anime/fengyun/,根据香港知名漫画家马荣成先生的经典漫画《风云》改编而成,
川澄绫子|关智一|稻田彻|门胁舞以|浅川悠|三木真一郎|杉山纪彰|神谷浩史|神奈延年|田中敦子|下屋则子|小山力也|伊藤美纪|真殿光昭|植田佳奈|中田让治|诹访部顺一,ufotable,fate stay night heaven's feel 剧场版,日本,连载中,热血|冒险|奇幻|剧场版,http://www.dilidili.wang/anime/fatehf/,这是少年想要守护少女的故事，仅此而已。泥泞般的黑暗中，仍有救赎。,2017年10月
,,法兰雀丝卡,日本,完结,搞笑,http://www.dilidili.wang/anime/falan/,北海道的不死系偶像法兰雀丝卡，为了吃遍北海道美食而展开一场惊奇冒险之旅,
大西沙织|齐藤壮马|日笠阳子|高桥美佳子|小林裕介|小松未可子|兴津和幸|早见沙织|沼仓爱美,Diomedéa,风夏,日本,完结,治愈系|青春|恋爱|美少女,http://www.dilidili.wang/anime/kazenatsu/,突如其来的三角恋爱,2017年1月
川澄绫子|岛崎信长|铃村健一|高桥李依|杉田智和,,Fate/Grand Order,日本,连载,游戏|冒险|奇幻,http://www.dilidili.wang/anime/Fategrandorder/,这是，取回未来的物语。,2017年1月
菊池正美|绿川光|伊濑茉莉也,,飞轮少年,日本,完结,运动|热血,http://www.dilidili.wang/anime/airgear/,轮滑鞋少年的王者之争,2010年之前
内山昂辉|山下大辉|早见沙织,Brains Base,覆面系NOISE,日本,连载,青春|恋爱,http://www.dilidili.wang/anime/noise/,隐藏真心的单恋旋律，歌与恋爱的故事。,2017年4月
日笠阳子|山村响|山崎惠理,ZEXCS,FRAME ARMS GIRL,日本,完结,机战|冒险|美少女,http://www.dilidili.wang/anime/framearmsgirl/,吵闹又温馨的日常开始了!,2017年4月
津田美波|井口裕香|浅沼晋太郎|花泽香菜|小林优,Ordet,分形世界,日本,完结,科幻,http://www.dilidili.wang/anime/fenxingsj/,为了管理世界而制造出来的Fractale系统，是让人类可以不需要工作就能生存下去的装置，也使人类史上首度进入了乐园的时代。而故事就从Fractale系统开始崩坏的某个小岛开始。,
,,FACG往届回顾,,完结,,http://www.dilidili.wang/anime/facg/,FACG往届回顾,
,,flag,日本,完结,科幻|热血,http://www.dilidili.wang/anime/flag/,20××年，在亚洲某小国爆发的内战，由于联合国军的介入而扩大，逐渐陷入僵持，但因为在战场上偶然拍下的一张照片，越来越明显倾向和平。,
白石凉子|大原沙耶香|荻原秀树|丰永利行|荒浪和沙|井上麻里奈|喜多村英梨,ZEXCS,腹黑妹妹控兄记,日本,完结,搞笑|后宫,http://www.dilidili.wang/anime/oniichananim/,女主角妹妹高梨奈绪如何千方百计地色诱自己哥哥修辅的既轻松搞笑，但又糟糕满载的故事,2011年1月
三木真一郎|伊濑茉莉也,,反射侠,日本,连载,科幻,http://www.dilidili.wang/anime/reflect/,邪恶与正义的战斗！,2017年7月
,STUDIO DEEN|Studio Pierrot,福星小子,日本,完结,搞笑|科幻,http://www.dilidili.wang/anime/fxxzdyj/,本番剧由会员落霞秋水推荐！,2000年之前
古川慎|坂本真绫|赤崎千夏|鹤冈聪|大川透|花江夏树|大久保瑠美|丹下樱|稻田彻|加藤英美里|乃村健次|内山昂辉|宫本充|石上静香|武内骏辅|小林裕介|野中蓝|游佐浩二|早见沙织|泽城美雪|真堂圭|置鲇龙太郎|中原麻衣|诹访部顺一,A-1 Pictures,Fate/Apocrypha,日本,完结,奇幻,http://www.dilidili.wang/anime/apocrypha/,Fate又一新作！你会不看么？,2017年7月
关智一|大原沙耶香|东地宏树|花守由美里|日高里菜|藤村步|小泽亚李|种田梨沙,,翻转女孩,日本,完结,治愈系|青春|冒险|美少女|百合,http://www.dilidili.wang/anime/rollinggirls/,《进击的巨人》公司的原创片，公路风满满。,2015年1月
丰永利行|冈本信彦|铃村健一|木村昴|日笠阳子|斋贺光希,EMT Squared,法外制裁者,日本,完结,奇幻|乙女|动作,http://www.dilidili.wang/anime/code-breaker/,以牙还牙、以眼还眼、以恶制恶,2012年10月
岛崎信长|楠大典|能登麻美子|鸟海浩辅|前野智昭|杉田智和|石田彰|市道真央|松冈祯丞|梶裕贵|小松未可子|远藤绫|诹访部顺一,,Classica Loid 第二季,日本,完结,冒险|奇幻,http://www.dilidili.wang/anime/classicaloid2/,围绕着与音乐伟人具有相同名字的“Classicaloid”的故事还在继续。,2017年10月
堀江瞬|石川界人|佐藤拓也,TMS娱乐,猜谜王,日本,完结,,http://www.dilidili.wang/anime/cmking/,神奇的猜谜世界！,2017年7月
川澄绫子|荻原秀树|柿原彻也|田村由加莉|泽城美雪,J.C.STAFF|A・C・G・T,风云维新大将军,日本,完结,机战|后宫,http://www.dilidili.wang/anime/daishogun/,还不如让浪客剑心打奥特曼嘛,2014年4月
牧野由依|远藤绫,日昇动画,穿越宇宙的少女,日本,完结,机战|冒险|美少女,http://www.dilidili.wang/anime/sorakake/,宇宙冒险科幻机战值得一看,
,OLM,宠物小精灵：世代 日语版,日本,完结,冒险|奇幻|童年,http://www.dilidili.wang/pogemonseidair/,各地区的经典回顾,
平川大辅|前野智昭|森久保祥太郎|柿原彻也|梶裕贵|早见沙织|诹访部顺一,,Code：Realize ～创世的姬君～,日本,连载,奇幻|乙女,http://www.dilidili.wang/anime/coderealize/,知名乙女游戏改编动画,2017年10月
茅原实里|田村由加莉|梶裕贵|喜多村英梨|小仓唯,Studio五组,C3魔方少女,日本,完结,科幻|电击文库|美少女,http://www.dilidili.wang/anime/c3mofang/,人设非常不错，虽然有时女主会很狰狞。,2011年10月
丰口惠美|能登麻美子|小林沙苗,MADHOUSE,草莓100% OVA,日本,完结,后宫|恋爱,http://www.dilidili.wang/anime/caomei100ova/,,2010年之前
,Diomedéa,～不顺从之神与弑神的魔王～,日本,完结,后宫|恋爱|美少女|动作,http://www.dilidili.wang/anime/campione/,,
,TMS娱乐,超时空世纪,日本,完结,科幻|机战,http://www.dilidili.wang/anime/Superdimensional1/,,2000年之前
,,断裁分离的罪恶之剪,日本,完结,恐怖|恋爱,http://www.dilidili.wang/anime/caiduan/,,2013年4月
安济知佳|朝井彩加|黑泽朋世|丰田萌绘|茅原实里|寿美菜子|樱井孝宏|早见沙织|沼仓爱美,京都动画,吹响吧！上低音号2～想要传达的旋律,日本,已完结,励志|百合|剧场版,http://www.dilidili.wang/anime/euphonium2jcb/,精雕细琢的京阿尼，上低音号,2018年4月
逢坂良太|茅野爱衣|内田真礼|山本希望|石川界人|水濑祈,,超青春姐弟s,日本,完结,搞笑,http://www.dilidili.wang/anime/superseisyun/,,
大原沙耶香|小山力也|柚木凉香|泽城美雪,,传颂之物OVA,日本,完结,游戏|后宫|奇幻|美少女,http://www.dilidili.wang/anime/chuansongzhiwuova/,图斯库尔公主奢华的每一天,2018年4月
加藤英美里|生天目仁美|小林优|柚木凉香,,candy boy,日本,完结,百合,http://www.dilidili.wang/anime/candy boy/,内容是以就读市内学校的双生姐妹樱井奏与雪乃两人为主人公展开的学园喜剧,
井上和彦|井上瑶|田中秀幸,,传说巨神伊迪安剧场版合集,日本,完结,科幻|机战|剧场版,http://www.dilidili.wang/anime/gigantis/,,2000年之前
冈村明美,Studio Pierrot,CLAMP学园侦探团,日本,完结,搞笑|乙女,http://www.dilidili.wang/anime/clamp/,,
成田剑|大原沙耶香|二又一成|飞田展男|福山润|加濑康之|皆川纯子|井上喜久子|名塚佳织|南央美|千叶纱子|若本规夫|杉山纪彰|私市淳|小清水亚美|新井里美|野上尤加奈|樱井孝宏|折笠富美子|真殿光昭|中田让治,日昇动画,Code Geass 反叛的鲁路修剧场版,日本,已完结,机战|剧场版,http://www.dilidili.wang/anime/geassjcb/,大魔王的复活,2018年4月
,,冲吧烈子,日本,完结,励志,http://www.dilidili.wang/anime/cblz/,上班族的共鸣！,2018年4月
大谷育江|丰口惠美|三木真一郎|山寺宏一|松本梨香,,宠物小精灵 剧场版合集（日语）,日本,连载中,,http://www.dilidili.wang/anime/pokemon2016/,人造宠物都快量产了,
宫野真守|关俊彦|草尾毅|大塚芳忠|稻田彻|江川央生|井上喜久子|小山力也|游佐浩二|中尾隆圣|诹访部顺一,MADHOUSE,苍天航路,日本,完结,热血,http://www.dilidili.wang/anime/cangtianhanglu/,"曹操的是是非非，在这部动漫里，得到了很好的诠释。
",2010年之前
,,彩虹小马第二季,,完结,治愈系|奇幻,http://www.dilidili.wang/anime/Pony2/,友谊的魔法，彩虹小马！,
,,彩虹小马 第三季,,完结,治愈系|奇幻,http://www.dilidili.wang/anime/Pony3/,友谊的魔法，彩虹小马！,
南里侑香|小林沙苗,龙之子Production,超时空要塞ZERO,日本,完结,科幻|奇幻,http://www.dilidili.wang/anime/cskyszero/,故事发生在第一次地球联合战争爆发8年以后。随着越来越多的资深驾驶员在残酷的战斗中丧身，政府下令十几岁的少年也必须参军。,
安济知佳|朝井彩加|黑泽朋世|东山奈央|丰田萌绘|津田健次郎|久川绫|茅原实里|桑岛法子|山冈百合|寿美菜子|樱井孝宏|早见沙织|沼仓爱美|种崎敦美,京都动画,吹响吧！上低音号 第2季,日本,完结,治愈系|轻小说|百合,http://www.dilidili.wang/anime/euphonium2/,上低音号,2016年10月
苍井翔太|大桥贤一郎|大塚明夫|江口拓也|皆川纯子|梅原裕一郎|平川大辅|千本木彩花|田村由加莉|小西克幸|小野友树|羽多野涉,日昇动画,超心动！文艺复兴,日本,完结,青春|奇幻|乙女,http://www.dilidili.wang/anime/wenyefukoy/,青春奇幻校园乙女向,2016年10月
江口拓也|久野美咲|木村良平|花泽香菜|上坂堇|细谷佳正,,超·少年侦探团NEO,日本,完结,搞笑|冒险|奇幻,http://www.dilidili.wang/anime/superneo/,舞台设定为2117年的东京,2017年1月
,,超级方程式,日本,完结,运动|热血,http://www.dilidili.wang/anime/chaojifangchengshi/,2015年，超级方程式（Formula-X）面世，立即成为世界上最热门的赛车运动之一。 ,
草尾毅|能登麻美子|田口宏子,IMAGIN,超变身角色扮演前传,日本,完结,搞笑|青春|奇幻,http://www.dilidili.wang/anime/lovelovelove2/,色气美少女，变身！,2010年之前
大原沙耶香|皆川纯子|立木文彦|花泽香菜|三宅健太|石冢运升|松风雅也|伊藤静|远藤绫|中村悠一,,苍色骑士,日本,完结,科幻|冒险|奇幻,http://www.dilidili.wang/anime/cangseqishi/,以近未来的德国市区为舞台。大街上发生了尸体复活变成怪物袭击人类的事件，,
,,超变身角色扮演,日本,完结,搞笑|奇幻,http://www.dilidili.wang/anime/lovelovelove1/,色气美少女，变身！,2010年之前
谷山纪章|能登麻美子|石川界人|柿原彻也|梶裕贵|伊藤静|泽城美雪|佐仓绫音,Graphinica,超自然9人组,日本,完结,游戏|冒险,http://www.dilidili.wang/anime/occulicnine/,9个人改变世界的故事,2016年10月
松本梨香,OLM|WIT STUDIO,宠物小精灵：世代,日本,完结,冒险|奇幻|童年,http://www.dilidili.wang/anime/pogemonseidai/,各地区的经典回顾,
川澄绫子|皆川纯子|能登麻美子|千叶纱子|生天目仁美|折笠富美子,童梦,草莓棉花糖,日本,完结,搞笑|美少女,http://www.dilidili.wang/anime/cmmht/,,2010年之前
谷山纪章|东地宏树|加藤英美里|丰口惠美|喜多村英梨|伊濑茉莉也|远藤绫|子安武人,,超能力大战TV,日本,完结,冒险|奇幻|动作,http://www.dilidili.wang/anime/cnldztv/,超能力战斗,
大久保瑠美|东山奈央|五十岚裕美,,长骑美眉,日本,完结,运动|青春|美少女,http://www.dilidili.wang/anime/longriders/,这车（pi gu）不错，50包邮,2016年10月
岛崎信长|楠大典|能登麻美子|鸟海浩辅|前野智昭|杉田智和|石田彰|市道真央|梶裕贵|小松未可子|远藤绫,,Classica Loid,日本,完结,冒险|奇幻,http://www.dilidili.wang/anime/classicaloid/,出现了贝多芬和莫扎特！,2016年10月
,,彩虹小马 第四季,,完结,治愈系|奇幻,http://www.dilidili.wang/anime/Pony4/,友谊的魔法，彩虹小马！,
滨田贤二|高木礼子|井上麻里奈|平川大辅|浅沼晋太郎|花泽香菜|藤田咲|田村由加莉|野中蓝|斋贺光希,ZEXCS,虫之歌,日本,完结,科幻|冒险|奇幻,http://www.dilidili.wang/anime/chongzhige/,“虫”的特性在赐予“附虫者”超能力的同时会吞噬宿主的梦境，而将宿主的梦境吞噬干净之后就是宿主的死期。那最终大助与诗歌，还有“特环”的异种“附虫者”最终的命运是,2010年之前
阿澄佳奈|大原沙耶香|金元寿子|茅野爱衣|杉田智和|石川界人|小西克幸|小野友树|伊藤静,,翠星的伽鲁冈缇亚,日本,完结,科幻|机战|冒险|奇幻,http://www.dilidili.wang/anime/cuixingdejialugangtiya/,老虚又一情感力作,2013年4月
